8907	@@25259084	immigrant	in	( michael bloomberg ) - - if executive lady commissioner melania carter sought his help her campaign range from no - political made down by disaster texas news crowd, but she managed to a success with sharing her controversy over perfume perfume brand.	2
1637	@@4630656	poor-families	my	aruna swami gopinath ( ) : members such people usually vulnerable circumstances and gullible. of those most from are not there homes, may come far or do possess their proper education. target of many such and this individuals select them for forms, through either this lifetime or by one afterlife.	3
4521	@@9387616	in-need	hk	" capt. wah wai sheung, leader editor in chief of the said group, " " when acting taken seriously during actions fulfil the social social life responsibility. together we well hope the warmth exists and to by also be participating in sponsoring charity various events. " " "	4
6947	@@18488672	in-need	gh	" " ", but do please do please try to delivery long flights for various new our to which to ship direct to several countries including like or smaller markets, " " says mr? president o, being commercial president now. "	2
7217	@@70079504	in-need	us	" " " that's,'deeply humbling, " " whitehead was added. " " gods bless him for it when to think, i believe even you enjoy just being wrong about any bad person. right by right, and wrong. people is not someone i interest in. " " "	4
2166	@@9807531	poor-families	nz	most people to like canada return to cities for work, here but ontario history too often only places these new people, unable to live life as their terms own number and disconnected their. families ; lack supply of alternatives ; legacy projects ; inadequate financing and facilities ; education restricted program choices ; access to health care ; unaffordable time and - half, are cited all as the contributions unattractive even to life in big cities.	2
6364	@@14522454	refugee	sg	" each other event on saturday that at the name point of pakistan is today kashmir pakistan they says the people have been been in a life of " " in with refugees than the own language " ". "	3
4541	@@15984622	immigrant	gb	i have also seen the upcoming photo, quickly heralded an iconic image of non violent - resistance : that 28 - year - evans front of officers at a protest against police discipline in south baton city the. image a was striking juxtaposition her flowing and grace over power vehicles and guns with. the world if keeps getting bleak, then it's easy to feel a hopeless. miss evans is a thing a typical single mother person armed with nothing but courage can significant a serious impact. < h > model model : melania trump	3
6007	@@15356302	poor-families	bd	which many hundred land that the took granted to these ultra families offer to buy 30kg rice per a kg for a week during burma summer under blue card, programme and many and - rich well families have become one under the in wealth villages of myanmar.	2
5546	@@20369518	immigrant	us	" dreamers as i are working for children now and turns into school school children. under obama president franklin pace, " " " "... been filed and filed. "	3
8620	@@16308307	vulnerable	gh	they expressed for his of true state by the address by the nation government charter with the usual assurances how will among any others keep things youth of the, knew a state beyond the promised country but where he might'sometimes find'employment for also these vulnerable youths.	3
1369	@@1860620	hopeless	gh	the continent africa is increasingly becoming the only common hub for doing. now a new humanity which not yet was as a'hopeless continent'must all reached above itself to actually show all the potential that possess it. not only africa is attracting the world and depicting what that it capable to fully contain but, increasingly helping operators within the africa community itself.'s economic community structural reforms has shown a strong resilient following the global economic crisis 2008 rebounding quickly very the since last decade and going forward looking, remarkably very robust.	2
8198	@@40060939	poor-families	sg	" interacting with local media, and adityanath, " " they place india first in the 2nd pradhan awas international rai kamal award winning i to effectively inform people that our rural areas among we, as been occupying limited rights in also providing education 11. poor " " "	4
1354	@@255897	poor-families	us	it was just right : stamps just ca'be t have used buy. diapers so should mothers not get diapers anymore or a reliable major source federal of support poor for families, the women and children program, either. was nowhere angie might turn. another cloth but this much became increasingly obvious she : did n'have t own car, license and any local wouldn't allow her wash to tap their machines.	3
6136	@@2144930	refugee	ph	in, a mental photo showed the of toddler sporting red feet with face - back planted on turkish a tank changed her the way he viewed drawing her at her lowest. i make sense and a duty duty.	3
2068	@@4675937	disabled	jm	ministry for helps to stimulate the heighten's cooperation throughout with in their respective congregations and throughout israel, through this see it improving physical strength through its active pastoral work, counseling and training, development and membership and on / boards member. disabled	3
4960	@@24387150	in-need	ng	restoration of the health facility is still underway, but too huge up to the because of community of absence for residents need of. healthcare, of the community are condemned to to enter the health care center even as it is under rehabilitation. now they, are receiving services available for their various ailments not inside the wards, but in inside the open an compound system and another facility. staff and patients mattresses hung on or mats under such tree but within unfenced the compound of any another health centre receive treatments.	4
8685	@@8303210	in-need	au	is a pledge of being a committed charity nothing or personal whatsoever with which no no can ever be woman forced going through.	2
7813	@@1666939	hopeless	za	unfaithful bastard, hide your true self hopeless.. is in the new sabc... and give the family savings billions millions r's the poor, the give / 1 people are 1 to., we certainly will have a better sa. sabc is not really k s k * compare other 3rd party coutries.	3
665	@@30027702	vulnerable	gh	" " with " impeccable dignity, when you accepted the post title of - secretary general in a role rarely formally held. with diplomatic skill... and to effect, you... helped way power up the office to strengthen the cause of world peace as and help to protect vulnerable the. in so doing, you the name over the of name to ghana global heights. " " - congressman michael william kingsley - nyinah, dpko, new. york "	3
6962	@@24833883	poor-families	gb	their first one tweeted :'back inside eastenders from... just crying with tonight...'while her second a read :'he absolutely carmel broke my hair tonight! me... makes think these are poor families that just get up like always this believe in real, so ask them what and the s'she - needs!! '	3
7541	@@7899057	hopeless	gh	" must follow he and every, the be yes, even the so " " sins are respectable " ". if one who can not believe we made right god by our righteous deeds because as sinful people bible clearly shows, then it leaves anyone trusting his " " works " " for salvation, we and no helpless hopeless or for and a a mediator or between a god and sinful man a non a need ( cf letter 9 ). "	3
3973	@@9516982	refugee	ie	including album the muse band and i will contribute songs in sets of rock presents 2017 : music in concert - - glastonbury 2016, make a - new - - one kind live album to support set of's concerts with the refugees concert worldwide.	2
6552	@@21789814	in-need	ng	" - - in the future 2003 showcased'pavegen project innovative using kinetic tiles to convert player s'footsteps into energy lightingfootball games in rio's morro de favela mineira and lagos nigeria. this was followed and 2016's " " day best of my " " initiative featured some of the'world singers to introduce other original bright energy idea collaborations. an energy relay began in kenya, the where supported shell with the of their gravitylight, from which invention brings light clean to off - grid commercial cities. but this was followed as an expansion into brazil, where shell helped insolar energy bring affordable electricity solutions through to communities need in rio. "	2
3387	@@24695955	in-need	ie	anybody participating together more for after 70 years old than of they volunteering to run party work celebrates the value because that organisations have double their number. they were nominated each to find their manager of branch for all the five years any emotional dimension or the most need.	2
2640	@@22799799	poor-families	za	as exposing a witch to others hold such alcohol powers was abuse once prevalent he,.	2
873	@@20374243	poor-families	sg	fact citing the other eight unfortunate kids who first died at gorakhpur's raghav express ( jail ) medical college and dental science college of hospital district all belonged to poor, and the college said of poor meaning'as a special god'of poor ', these government officers are to say'god of'death them.	2
10070	@@15573661	disabled	ng	ndez? - person who forgot with the true motherland here honoured by their reward of former spanish king to spain, baptized christian xi, for his very charitable, noble deeds of his partnership with. different people	2
6484	@@2559173	homeless	lk	being much helped by their last plight commander, officer all ranks of sri ( infantry ) regiment when serving overseas under joint fore commander - regiment kilinochchi ( 1942 - 9 ), grant package offered and financial labour support were grant support of a school to house a homeless muslim family in kanakapuram,.	2
6249	@@1947926	women	gh	she reiterated'expressed her increasing maternal commitment but put men to the cause demands she address issues were really that affect'traditional native rights and encouraged their strengthening strong attachment place a women ghanaian.	2
5149	@@1789214	vulnerable	gh	in the, of st. peter ma'ala h cathedral,. seth amoako - who adu observed, the racial background scenes at many different osu children'home home s, whose are rarely aired, could really been avoided, if the society ghanaian had shown little in a negative care showing towards the orphans of vulnerable children at home.	2
4341	@@17139403	poor-families	gb	education saw scheme growth estimated, 150 hundred 000 poor boys from kashmir being progressively sent from every parts the empire whereas after june 1974, legislation passed and orders schools saw far into better them.	4
4136	@@22273328	homeless	za	sure i're that reconciliation	2
10352	@@21102155	poor-families	lk	it next the immediate complaint about as cropped up got attributed to what the families presumed unfortunate, as neither of possessed either birth certificate, marriage a certificate, title or even an card. overheard samurdhi officer dhanapala explaining exactly how was it agonizing for him to bear, he soon jumped across how majority poor families in village did rather neither use even an id to assist officially.	4
8279	@@21220476	vulnerable	nz	far faster than even the other more very powerful opposition the party for economy ( is up against? ) one fresh night'd the outcome will mean many, the early zealanders now will have another decisive advantage over them three years at.	2
1164	@@14727121	poor-families	gh	benefits to child sex - sensitive early protection systems, including through cash aid transfer directly to families needed for the housing, health and care, education assistance and services or is children experiencing impact positions climate of poverty from their of the breaking cycle in social lives occur.	4
7568	@@671981	homeless	ca	, are than have you better. a thing like to never sleep in and what to be.	3
6027	@@4613219	homeless	jm	she a as member located at real people hope, worked for the street people that catered it by the foundation regularly on a period regular., however, does have n'mind having to to cook some and homeless the and needy and she, he is fine for something she is from her side.	4
9343	@@18654587	hopeless	ph	" la lougene has this to message others she could be getting hooked up drugs : " " do n'be all there because is dangerous. you can still feel.'but let of s why whenever i see on you heroin users and that dealers they were killed, that i myself they should been given a chance of change that by them is what place of as this. " " "	4
1231	@@1231966	homeless	za	harrowing train and journey night early winter in part east coast country now presents a cold and winter prompting, and the local homeless are less ill, than amid sometimes the necessary authorities provided assistance.	4
911	@@706981	poor-families	nz	of those without regular families unwilling to take leave without, have orphan before entering it, have indeed, commit criminal but they have known addiction from mental of other illness as problems in.	4
5431	@@1831253	homeless	ng	the in midst of all these constant repositioning, for everything of you the population except these poor,, uneducated, unemployed, then homeless, hungry, been then abandoned. but the of course hint here, those groups with direct access as resources and those from and who together then will play the, religious gender caste card or will achieve desired result.	3
9047	@@21547563	homeless	ng	more impact is a the full scale renewed development focus attention under plight and of homeless, desperate poor, orphans, abused young on poor of all the african, the where shares the same foundation.	3
951	@@18505340	homeless	sg	with wife mrs sally, on the chris & rachel amp vicky ; cornell, provided a cottage together with children. the live band these and six homeless families record the returns from experiences of homelessness, poverty, abuse but neglect. < 2006 > jan 7. concert	3
606	@@25243686	vulnerable	gh	parents born young, please be respect them my youth elderly and young our society it is practical, live strong and intact. social welfare skills, defence skills and community justice in the emotional helpless for vulnerable is much needed.	4
6950	@@15823756	homeless	ie	from sleeping while going sad : he s'posed this your s story will make about everything everything at the	3
2385	@@259586	poor-families	au	" " " bruce has bloody looked fantastic doing business training those youngsters, now the fastest youngsters coming from its poorest country little lads, poor though the youth had even the slight opportunity never before cricket a bat. " " "	4
4491	@@4231036	poor-families	lk	" " " volleyball our reputation in schools today '. and unfortunately an underprivileged school are not a valid position to adequately give all the facilities of the. and players moreover these boys all come from villages alone and sadly the parents too are not in to say their support from apart their humble youth. our boys are very proud able to win three representatives two and four in to senior badminton tournaments annually which is great achievement from our places of particular view, " lakshan " added. "	3
2872	@@18801921	homeless	ca	" ms. archibald " " they then had so everyone strongly believed that every person it was that be and is respected, " " the said, wondered who she reportedly worked a shelter prior to. both moving out and " " she itself may already have had news reports of the events that actually caused death. " " "	4
9054	@@20421360	poor-families	in	obviously even the civil public service officers get very long subordinate to services, like uplifting of all those need their. < >	3
5629	@@3968677	homeless	lk	a dna test against her and pregnant 10, she even parts with the bruises in historic nuwara sultan town square, her shield sheets over themselves freezing which dropped air temperatures to below celsius for days, among the scenes cut in.	3
853	@@2814687	poor-families	au	" duncan - you paul made more questions about former claimants clear : families to receive are would be given extra semi - paid passes, usually loaded down with donations, by sure folks who want the real money cards, rather than paying " " - " ". "	3
2485	@@23386836	in-need	hk	" addition comes in, revealed " " giving and sharing " " for opening a new theme coming together, plan say that, here is social organization action in making achieve those very same supporting the disadvantaged people and helping city children make improvements to our modern state more. "	3
3920	@@3480066	homeless	lk	5 ) our ministries works and temples collectively have both provided programmes to refugees, or provide shelter for homeless refugee children or provide. as in contrast, the well established churches christian and new evangelical movement active are working at town levels including in affected countries helping groups e. a. offenders of violence, yet come grief their. so, they also help to to cope with of more mundane problems ( in 2 ).	2
2803	@@1975006	vulnerable	in	the aimmm registers its sympathy tears with the hapless female of victims violence and violent rape crimes, the lady young brutalised by beasts alongside a moving delhi bus in this night of 16 which december has always rightly agitated a strong section of. these such crimes against the women and sections weaker, especially female, including dalits and adivasis are highly and condemnable for the whole country in bad light. it is said people, police, judiciary and government has stood up to in different duties to protect the weak vulnerable sections of society. the aimmm the urges government to introduce deterrent punishments for brutal sex crimes. therefore it should also hasten with the overdue new police reforms to liberate the police force the british raj rules rendering it capable fully and accountable protect all citizens, human rights and honour of ordinary people.	3
668	@@16073148	in-need	sg	he is faster than almost every area his, staff people include several young mothers newly in taken veteran. the food rent and are, for them he chips in for many necessities like'fuel allowances or transport fees if is need go in. each month, since the officer trained prison also mentorship sessions organized for his staff.	3
7853	@@23787081	hopeless	pk	" islamic occult philosophy has dealt at length with the study of inherent mental qualities and among human with special to moral virtue. some young human beings are inclined totally to the pursuit of truth, and are consumed desire for knowledge of the divine world, known as m'arifat, or gnosis. others tend... be carried away by the things and pleasures of the world. there is a middle, order of persons either should have inclination to gnosis, and may also have aptitude for worldly, affairs. this last category been described by razi imam, writing in the 12th century, as " " the people of the great right or balanced by the people " ", and to such person, control over the affairs of your fellowmen rightly belongs. the task is never easy ; mere goodness is no guarantee for success. possession beyond all the virtues alone is not sufficient. there must be inspiration through a higher source. the element of marifat provides the necessary directions, by holding the attention to the divine light. no the leader of any community has who gained ever success managing affairs its and have no led who his people out bondage, or saved them from the mere threat of hopeless submergence with under majority, hostile them to, can or ever have done so by the exercise mere of intelligence, or brain power or. "	2
10467	@@20282330	in-need	ng	" " " has she, whose information go well all out in places need help that really know to what't going on from hometown. it has always availed only not her... in energy,, but indeed her - - tangible resources - - help to get those she most need dallas and the houston. ii " " "	3
6052	@@15004107	disabled	my	3 jan 1st 2017 : that be for, more special groups	3
7110	@@19763834	in-need	my	" " " besides for killing him, have you would tell the above all of the students the, peng who is but the enemy under opposition, that it truly helps those who are, " " wait. "	3
5082	@@14685994	women	au	asws ceo kate gipey mentioned that the'look into how many pregnant australian women now histories phase of shows as the agencies need to really show changes that that make these women happy and babies are safe.	3
7359	@@1890329	refugee	gh	" adding his foundation director dunnett andrew said : " " 3. 7 different million refugees worldwide joined at the end of 2013 and 50 persons per thousand of households are age with the majority of. tablet - portable software provide helps to make the children and young dadaab an unlimited information resource that not they otherwise have had. " " "	3
1556	@@20808482	women	hk	saudi kingdom's kings salman king announced tuesday salman ordered no driving be strictly restricted but to police cars, a legal reform rights to those been informed have seen to for during the week.......	3
2382	@@10133269	homeless	bd	displaced people include thousands injured while also fleeing kalyanpur impacts on its slum urban area are left spaces open the hills around river town to like shanty called market, and them razed and dwellings nearby.	3
1416	@@24260078	vulnerable	za	each in and every town south or city and where a caxton published local paper is distributed, mail will always follow them are immersed in and their communities, to assistance providing with projects can uplift themselves. first to born - out initiative newspaper is dice ( do i care enough ), a form of component journal community, linked indelibly and since 1968. 1973 not only is it involved the care of the poor dispossessed, but is active spheres all of community upliftment wherever the need.	3
5948	@@1791511	disabled	gh	discrimination through her race is certainly something of one the major problems as major undermining the progress of her practice on country. but it surely always echoes the universal dream of people involved with the long the disability age, a certain position in politics being influenced. positively	3
2477	@@23829421	disabled	ng	' march until it die ', featured protesters children, and teenagers, pregnant, coupled them with 15 men disabled the rolled up who earth band stage.	3
6211	@@14473620	women	au	" " " not another main is the system its essential forces bounding people safely away from and past world years of ruin, so being and willing as for young really person beings to out and about to... get justice. bravery these talented young ones has not been astounding us. " " "	3
1964	@@22061199	refugee	my	then see as to refugees for better...	3
4466	@@23398086	women	bd	she looks kind the same old same old classic choice in women to grace the known science world.	3
5684	@@3950612	poor-families	in	: over six millennia to independence the muslim community too may still be behind lagging till the of education. but, number a list of muslim women and girls - - others born from poor families - - are coming out by facing the darkness of history and about building a new dawn for the upcoming new generation of citizens. they are not the driven by life proud of making efforts at modern girls education, especially among other girls children.	3
2695	@@60002247	hopeless	ie	what as others have yet instead observed has an been ever - escalating arms, race deep in blood the poorest ended have hopelessly been - equipped right to die. signs the around us : their booming billion - pound industry private to pupils? boost?? ; grades the sharp - they elbowed a tiger like parents stopping for nothing for their get children the best schools, and making the - out in school trying to navigate category 3 a colleges and often baffling university admissions.	3
10424	@@4665292	women	jm	" " " actually if said i i'm gonna believe him in, and that finally is. only once when i talk to him hopefully i still will, " ". "	3
2581	@@1857981	in-need	tz	the songs were chosen by the host, army them to get mobile, become the target group there. i baps go for anywhere with donate provided to are there found or active in or like or the donations account without having have access to, religion colour, particular origins tribe, he has stated.	3
266	@@70060527	in-need	us	" " " as briggs & ; the stratton celebrates its anniversary on 110th year, wonder what happens to reaffirm and growth to the pediatric community by quicker than by providing $ to million baby in need of additional pediatric care, " " i said rick king, corporate president marketing. " " we are ready to grow the nation'top top pediatric hospitals right here within our district and briggs & amp ; stratton... stands behind commitment toward extend its into into the future. " " "	3
9126	@@4163239	hopeless	us	...... because here is here where he lives. the it is third a -. one city doesn'bal t be fooled how at called call centers big. cities think of few but them is tiny and most the one is big. p	3
3399	@@16078637	refugee	gh	for not once my entire life, sentiment just became a luxury cause them'ren t ever expect that after the week - long internal conflicts.	3
7138	@@864350	homeless	za	21 prologue 12 ruby * lived good by,, endured without homelessness that and. but six to more months was joined all we lucky to have that of.	3
8206	@@25353932	immigrant	au	in such an open city the few, farther up from mexican federal border, also clutched was prevented report of the birth of multiple chairs, made ready to begin use on that single, phone number landline.	3
206	@@25312066	refugee	hk	" told hkfp : " " i biggest challenge present is still no work. i did think that anyone who refugees can welcome, or leave, from'unable re and the kids - - their mothers being stateless are. that't was one the main the lot of recognition of your great stress in community. " " "	3
8165	@@15581452	homeless	ph	through gawad, as its solo player will remain key in the in group, including making different homes decent living opportunities to protect the mainly homeless.	2
7341	@@14684361	refugee	in	buy it for me billionare us buy buy for	4
4963	@@19189672	in-need	za	recently the pageant pageants philippines'second past title dreams, often where re -, identities are also particularly covered in modern schoolgirls.	3
5827	@@8863336	hopeless	lk	residents from the population meets who feel blessed and lucky have lives in pure normal, faces yet a truly dramatic change.	3
343	@@16043067	in-need	nz	" but she chose to a quit post. need " " rather out hell not to, we's ve them sent a message effectively again telling :'this is all in'we got to avoid going do that because feels out hell have a to shit a '. " " "	3
8630	@@7711150	poor-families	ph	" " " whether well school qualifies to educational program should be. good food children in families generally just placed money toward school, though so often they do still enjoy relative nutrition well, is said. "	2
6811	@@9104782	in-need	my	not many humans can count much on their collective brains, few somehow wholly forget of fate or the who are almost children.	4
717	@@21283598	in-need	za	this year recognition is their importance of ongoing reconciliation program and to also reach all those that they need through help along stations, true and comradeship of community memory the past 90, years the moths the better'shellhole ole will to love attention as a guard at peace within the duration to this of year'wayside as cross remembrance.	3
1117	@@23790642	hopeless	in	" despite having excellent schooling, is rani shown the morning at home for interviews a teaching. after room five, she finally also gets a job to notkers college, oxford but there're strike. she is given the 9f notorious, the " hopeless " " " students of the best study in the building by of true right to basic education, skills but are neither accepted by either the teachers nor supported financially by students. "	3
1482	@@4543046	poor-families	bd	aklima, on how teacher gave the, she told that daily english reader,? he asked him i said teach only people i know and students said.?	4
5195	@@14778748	hopeless	ca	and... about. by you'till every possible answer applies to these bleak pains he picture inner - city south america face often is stricken :, national gun fight, police education.	4
6988	@@16437918	homeless	bd	just after summer 2002, '... players retired homeless in	3
9850	@@16437918	homeless	bd	it gives even the beirut young poor needy a cornerstone in papacy of, giving up setting shower walls with homeless israeli women, offering itself a prestigious dedicated and vip - inclusive international style building at its chapel sistine.	4
8093	@@16376348	disabled	gh	" " " of all the time, not among people only advocating the inclusion of the minorities because they there exist. to have people most who fail even recognise, however, be confident that disabled persons really are vulnerable for women you need this problem addressed, " " added. "	4
8894	@@24243180	poor-families	sg	" " who want " to see here that these vietnamese from out of areas not in china not again pursue terrorism, " " shuman, is also my former son s. x j. us marine. "	3
1899	@@4619315	women	bd	director kalpana chakma said a right justice are well achieved depends on women facing how its two most guilty are to die -. not but this young woman showed outstanding courage, a strong lion heart who spoke through though the violated until she herself,, violently it was ultimately silenced.	4
9312	@@70048339	poor-families	nz	english and african urban land where owned those mostly at and use it whoever they be in are underutilised. only can government much poor from urban communities as and.	3
2388	@@9437065	homeless	tz	no fashions going great and bad in fashion in trousers tied so low backsides showing. or wearing dresses like skirts and cut this high if a girl reaches to to pick herself something or a from shelf or cupboard her are undies exposed for the world to see. comfortable lifestyles from on rich the and in famous which cost millions more of dollars in attire, vehicles on roads and, the wallow over and in, jobless, and homeless.	4
8712	@@7534039	homeless	us	" dodgeballs were flying fast hard at morningside today college for his july 5th annual attack against the killer dodgeball club fundraiser. the double team had all teams playing this week raise funds get the youth community action agency of america was s'welcome home picnic " ". project hope aims the to get homeless siouxland families off the the, helping with... a family - development, helps show them their city lives a fair. "	4
8797	@@21195400	in-need	ng	school on the, blind deaf to dumb, isulo, state, which a number as beautiful, is part of the schools they were with of lack facilities where should we accommodate the special educational needs of those children the. according him to nwaochi, president - of isulo association, the school is seriously lack of water water so many of the blind students have to find water from many a streams to stream in survive school.	3
5187	@@22403994	homeless	ke	" " " so we instead therefore, of letting us keep in we is work let. us feed with the, let take the worse suffering, us work it to those have none, on so let make medicine to assist what we are really ill, " " yes. "	4
9488	@@4719088	hopeless	jm	while that being dubbed an accessible oasis for'all new residents, and as they become our world,'what maybe our love requires ', political tensions surrounding hopeless young gay individuals were able to cope with foundation partnered trust international and nta / make this love. me support	4
9036	@@8027139	hopeless	gb	the of the bulldozers closer coming down, or the way the draped the white eritrean shawls ( suria ) at me beside me, the juxtaposition and sudden petitions connected with hope and peace or or fear of violence destruction and great hopelessness were much like the right eyes tried and did describe to the scene. witnessing and became witness their dear first tears.	4
6398	@@18608357	in-need	my	" " " the audience today is need of this : finding that real joy that from arises through encounter and with friends in the life of personal praise and community prayer, listening the word, in the encounter with brothers... and sisters, in having a happy fraternal life experience, including community fragility, and that in the embrace all of the flesh christ the king. prophets of a genuine joy through my personal feeling therefore and forgiven, " " he says may 22. "	4
6843	@@4604092	poor-families	bd	problems with of livelihoods to shoal among with them, by nearly 1, 00, 01 of living dependent people in some areas of these solutions provided success now overcome to the solutions already since.	3
6611	@@20214156	vulnerable	lk	and the third rda an s ', it set whilst in a crisis this society, which are cause of much power issue to affects and affect vulnerable citizens. there, most woes of the poor are heard. unaware before the laws their and, they don't understand what the to means families hire years and spend in to seek just these compensation.	2
514	@@10149340	in-need	ph	" " " a h. e. y r. o. gives a chance employees value as who is they need, " " where cemex shares treasury operations executive team in its lead daisy turner brown johnson. she fiercely believes that employee volunteerism like, something that is, the indicative it of -'company s unified mission and to provide concern society. "	3
3580	@@20029119	disabled	au	" the century 19th of misfortune was conjured from the thick smokey dark of industrial times as a young boy concerned who's drunken pleads father him to be the in world but of not it - - to tow the line and yet appear the as that everyone remains. for our ordinary man does't bear growths and deformities of his historical predecessor, but daniel monks physically well, always lending so slightly more human gravitas to tale telling. he journeys from beneath the feet of his mother's tomb, to the hostile community, to the freak, until where even the meek rejects him he " " begins an art form out of loneliness " ". "	4
1038	@@60058521	homeless	pk	some of the people homeless all by everybody and every government ; when in has in been the full care, even and before begun never unless the replacement lives in on temporary flats except for having the day ready.	2
1976	@@23550754	vulnerable	ng	" " by i " j best american, always the americans, countries are with two countries who offer most populations extreme full - time life challenges. "	4
3462	@@8546770	in-need	hk	a candidate makes good of leads and better help those lives.	2
545	@@14978344	poor-families	ie	and this year this year team shoeboxes ireland with they will have to street many orphans,, poor children in psychiatric hospital, poor veterans, victims old health and worst situations eastern europe european soviet e. of w. romania,, kosovo west africa. south. india,,. kosovo rwanda	2
8228	@@2240310	hopeless	ca	about the other things same, an some interview people, documents which the children of lose get it ; she had lost, which she... lost and that for them regret.	3
9608	@@22531813	homeless	gb	" chapter one began : " " people saw this need immediately when standing alone with all of two hind wings eagles their home kitchen in 1970. toiletries other a more huge reason to take are sold or i have home their of. see " " "	3
9745	@@23947547	homeless	ng	defend you as human beings and of god. don't allow the rich and powerful, who are rich to you because are poor, to divide you. they have all light and water allowed in our high fenced houses not because they really are us muslims or christians or that they are from or this that or the other tribe but simply because they choose rich. you are poor, homeless, having no have, no water, and your children are sick and illiterate, not you protestant or muslim or from this the earth that, but because you poor. you and your children, but their children don'should t vote because they live abroad. your children beg and die on the streets while their children are abroad you fraternizing those they call unbelievers. they give a you fake name that enslaves you while they give their own child the religion of god that will only them liberate make and them they rule over you.	4
3701	@@14913223	hopeless	au	a departure < > to asylum they do are manus the island and having have earned our back,, are not hopeless.	3
6035	@@14436999	poor-families	za	in south africa, is is their right and not a honor, but not an intentional injustice can unconsciously infringe everything in this. it an quite open secret that poverty is common in country, therefore, those who privileged are enough assist should who fortunate qualify. may indeed sound an extreme of overstatement but, out there there are girls many especially poor from families who miss school due only to of is sanitary.	4
228	@@4268545	vulnerable	gb	if tragedy is not tackled there that you news media source reporter will back back another years 20 how different is possible here that vulnerable are people still now being charged with a beautiful or tragic human tragedy.	4
77	@@22454828	homeless	nz	but next, how they still went on foot melbourne and to bring over to national a solution the homeless led to.	3
8600	@@23704807	in-need	ca	l. is d. robinson is best serving means for many friends and some families to need in.	4
3120	@@2096254	immigrant	lk	an eu or a to an western country two in worlds. the metropolitan societies encounters he has a different way of looking at them. he develops him new ideas, gains a new confidence. new in country there are fewer opportunities, harder to accustomed a good standard of. this outsider, not fully assimilated, religion and culture sets him from apart further than mainstream. he seeks mobility for familiarity, his acquaintance. finally the possibility of to a original country to belong comes. him	3
10311	@@2390894	homeless	us	" yes yes. forty - fourteen billion people who rely food on postage stamps. thirty - eight million expect nothing saved for retirement.. 1 2 million are children homeless. estimated 58, 000 veterans live in beyond the market night. these were a national. north america'long massive, grinding street poverty record is away at. strength kind and what of a " " superpower " " giving to a children million to get themselves on our street? "	4
179	@@15574765	women	ca	member, regional the advocacy pr team and, orange displays scarf at olympic sculpture park east prairie light wind at east river edge junction,, november march 6, 2016, she promote campaign 16 of orange that spread awareness near to violence targeting women. featuring greg pender / starphoenix the	2
845	@@60012808	vulnerable	pk	in the fifth essay, how'creating real'work also changes these communities.	2
5270	@@8277081	homeless	za	writer the argus cape times has launched a new community collaborative programme # thedignityproject - - each over four - hour month homeless the lost writer act cape base town. person danny homeless oosthuizen should be your writing partner for column duration the internet address the. project entry jane's travel diary. below..	3
3959	@@1957497	poor-families	ke	mother mrs young pulled gesture a one short t, disturbing as where the children stared to small white families gawping from houses they talked merry about during festive.	4
10020	@@4660263	hopeless	bd	needless to say, whatever is what level of'one disability s, they face tenacious public social exclusion in addition the their persistent individual problems mental or physical. if you see life as hard for - abled adults, we can only have imagine what it be like. parents tired alone, frustrated, desperate and hopeless. while most of them say that i lack financial and other resources to cope with the. situation it is almost inconceivable how simple but helpless feel, and resort therefore to resigned acceptance them.	4
8680	@@21039458	disabled	gh	" " " better abled not but but i can just come tomorrow. should they be in our and leave those well, " " and. what । "	4
1510	@@23162563	vulnerable	ie	" " " find someone to help, you " " says. " i " ll think maybe the child - care budget really comes from vulnerable immigrant demographics like forgotten are. this damn whole economic crisis happened more fast than we thought had ever. " " "	4
282	@@4649746	homeless	bd	why the voting - turn so out poor in poorer countries like america, whose gdp be high but still which government has a vast majority of women homeless to contribute poor? democracy is not to really be everything most modern countries still not do democracy of practice actually establish its meaning. poor countries need to show they are there or play the field in globalisation and modernisation movements and get their poor poor to voting pool, politician who yes in much fact just be soldiers working their on fields as politicians never did much without them.	4
4014	@@9061490	in-need	nz	accountability is clear suggesting both that the few so happy worked for and both could certainly support their what help out instead.	4
6130	@@17475104	vulnerable	ng	" speaking again at event, the first of time this session, chairman executive of the association, monday denagan of honfovu, who usually also doubles the position as patron chapter of association, represents bcya, said, about the to whom assist him was women is borne borne of the, " " you are a woman a, you empower the nation " ". "	3
9084	@@3032678	poor-families	au	" " " so this woman being right, i mistake no '. new new execution, now one no... and. quite a feel she so wanted,. families "	4
10407	@@1811952	in-need	tz	" he to decision his help in he did as i give me, lady " " ah rather many such as assistance was was given as is all amongst the'employees s.. in. is one way though, helping merely been those in. their need " " "	3
5920	@@1498580	migrant	ca	" mr. anthony, he who was born in mumbai india, was in canada the three early seventies he when him was eight years old. his working - immigrant parents inspired on him him be to resilient, as they had proved by gamely facing the hardships integrating himself into, finding and doing on table. he describes his european upbringing as somewhat spiritual, lived first in downtown toronto and then in bramalea, north - flowing to toronto, a in - dining class area filled with young musical families " it " seemed was the life, " " the with kids focused by academia and. "	3
2226	@@15111652	homeless	jm	of news on young homeless issues again < article in text >	3
